held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
13,CatBoostOptuna,arousal,lag_0,-0.04205040119160632,-0.3063440042441118,1.2289181327340486,1.1085657999117817,0.07085891657276674
13,Ensemble,arousal,lag_0,-0.1299802926102506,-0.2816525906878175,2.8083902309381994,1.6758252387818364,0.5020533462839004
13,MeanBaseline,valence,lag_0,0.0,,0.9839769068598225,0.9919561012765749,0.0
13,RidgeCV,valence,lag_0,-0.07540421017493969,-0.16609677779294318,1.1342200571599428,1.0649976794152853,0.33002066379565453
13,SVR,valence,lag_0,-0.004117087215562604,-0.24018487025702,1.0112007256579547,1.0055847680121028,0.011898126729300865
13,XGBoost,valence,lag_0,-0.14310819512385983,-0.2827139896934542,1.3864315361874704,1.1774682739621778,0.4231647176309028
13,CatBoost,valence,lag_0,-0.05052474332399545,-0.18315263683422373,1.4172520128009949,1.1904839405892862,0.25651507436522
13,CatBoostOptuna,valence,lag_0,-0.0912711885700984,-0.17349164810531142,2.2124938586327376,1.4874454136648974,0.7351664394494827
13,Ensemble,valence,lag_0,-0.04521596777244997,-0.22386059496543215,1.1456340531272742,1.0703429605165227,0.1525932104832086
14,MeanBaseline,arousal,lag_0,-4.406809583013584e-31,,0.7692971468596995,0.8770958595613706,5.114121654095782e-16
14,RidgeCV,arousal,lag_0,0.03247392466777029,0.12438132751852886,0.7424551541231641,0.8616583743707039,0.13284915943969555
14,SVR,arousal,lag_0,0.04993031220792948,0.14504646171799065,0.7814256050970537,0.8839828081456413,0.18774180538914867
14,XGBoost,arousal,lag_0,-0.0536009749382444,-0.1735654053177521,0.8151123572909461,0.9028357310668127,0.15842455911419093
14,CatBoost,arousal,lag_0,-0.06628955760691807,-0.28435209866406225,0.8509635898649869,0.9224768776858241,0.12336619689615208
14,CatBoostOptuna,arousal,lag_0,-0.0620554952290871,-0.15265629615500267,1.003645697839406,1.0018211905521892,0.2547243210260543
14,Ensemble,arousal,lag_0,0.00667242558040541,0.0303555505532687,0.7764324200361415,0.8811540274186695,0.11392747335726848
14,MeanBaseline,valence,lag_0,-3.2220834845154983e-31,,0.48561211859801057,0.6968587508225829,1.305566171188785e-15
14,RidgeCV,valence,lag_0,0.04571564044080072,0.12174670942573582,0.459368104340285,0.6777669985624005,0.19528008492558277
14,SVR,valence,lag_0,-0.005103513650418853,-0.15482487266827102,0.4714204027617672,0.6866006137207913,0.016702961505951533
14,XGBoost,valence,lag_0,0.08090142793777431,0.14116842700047136,0.5234277956711177,0.723483099782654,0.3525986532712738
14,CatBoost,valence,lag_0,0.05543067497388293,0.15295800557308464,0.5302797422900558,0.7282030913763383,0.21979433833824236
14,CatBoostOptuna,valence,lag_0,0.007646329749768945,0.13540826905184067,0.4745791225350609,0.688897033333038,0.029175434533064273
14,Ensemble,valence,lag_0,0.03562275421580529,0.15186179389028429,0.46499346682067766,0.6819042944729691,0.12219296769824912
15,MeanBaseline,arousal,lag_0,2.8786985744868006e-31,,0.27176912530589853,0.5213148044184996,8.913498421252293e-16
15,RidgeCV,arousal,lag_0,-0.022189982041044266,-0.05079556377824751,0.5590644110647166,0.7477060993898048,0.48126839030617974
15,SVR,arousal,lag_0,0.016325026448236465,0.051127918897916576,1.8040088639178828,1.3431339709492434,1.1795293954787367
15,XGBoost,arousal,lag_0,-0.14137210903567135,-0.30151553699950406,0.7209003399031733,0.8490585020498724,0.5965240548060414
15,CatBoost,arousal,lag_0,0.010790286517707559,0.09677212166425052,2.4458963589168174,1.5639361748219833,0.5553392100472108
15,CatBoostOptuna,arousal,lag_0,0.023923170275188935,0.13979847543007895,0.8662252787070324,0.930712242697512,0.30590677244929504
15,Ensemble,arousal,lag_0,0.010595171060648294,0.05100829191946704,1.3843297091763862,1.1765754158473591,0.5854079980308705
15,MeanBaseline,valence,lag_0,0.0,,0.25693386546333796,0.5068864423747571,0.0
