held_out_session,model,target,condition,ccc,pearson_r,mse,rmse
3,SVR,valence,retro,0.0283261025217508,0.0382451664504261,0.0583640310618799,0.2415864877468936
3,LSTM,valence,retro,0.0462758970208623,0.0698187962787753,0.0521565429847477,0.2283780702798493
4,MeanBaseline,arousal,sync,2.1970635676154644e-31,,0.8107634410297417,0.9004240340138315
4,Ridge,arousal,sync,0.1416612019636738,0.3646445141126649,0.7670240445626232,0.8757990891537986
4,SVR,arousal,sync,0.1381943065291275,0.305721357248653,0.7826178936855477,0.8846569355889026
4,LSTM,arousal,sync,0.1416612019636738,0.3646445141126649,0.7670240445626232,0.8757990891537986
4,MeanBaseline,arousal,retro,2.1970635676154644e-31,,0.8107634410297417,0.9004240340138315
4,Ridge,arousal,retro,0.1676661687016599,0.4059213684353543,0.7535147289481589,0.8680522616456677
4,SVR,arousal,retro,0.1354227121992233,0.3003863464258655,0.7901769331931637,0.8889189688566466
4,LSTM,arousal,retro,0.1676661687016599,0.4059213684353543,0.7535147289481589,0.8680522616456677
4,MeanBaseline,valence,sync,0.0,,0.0416615534211066,0.2041116200051007
4,Ridge,valence,sync,-0.0810057395188254,-0.1110290096998829,0.0504885162090235,0.224696497990119
4,SVR,valence,sync,-0.1306057695198601,-0.1517437694386721,0.0663414382910611,0.2575683177160211
4,LSTM,valence,sync,-0.0810057395188254,-0.1110290096998829,0.0504885162090235,0.224696497990119
4,MeanBaseline,valence,retro,0.0,,0.0416615534211066,0.2041116200051007
4,Ridge,valence,retro,-0.0142312247441681,-0.0201065907463579,0.0467075249313044,0.2161192377631025
4,SVR,valence,retro,-0.2093381766041048,-0.2318783872762767,0.0717834132533312,0.2679242677573856
4,LSTM,valence,retro,-0.0142312247441681,-0.0201065907463579,0.0467075249313044,0.2161192377631025
5,MeanBaseline,arousal,sync,-1.2974087695541338e-31,,1.1768284555506645,1.084817245231041
5,Ridge,arousal,sync,0.0342312540245879,0.0864051527866388,1.3349949978255833,1.1554198361745325
5,SVR,arousal,sync,0.0240232471161848,0.0947777510702571,1.5534557737726238,1.2463770592291177
5,LSTM,arousal,sync,0.0342312540245879,0.0864051527866388,1.3349949978255833,1.1554198361745325
5,MeanBaseline,arousal,retro,-1.2974087695541338e-31,,1.1768284555506645,1.084817245231041
5,Ridge,arousal,retro,0.0478622514531075,0.1153057098062401,1.2905530895372457,1.1360251271592745
5,SVR,arousal,retro,0.0180676599437353,0.0595727459379525,1.473123742966304,1.2137230915519008
5,LSTM,arousal,retro,0.0478622514531075,0.1153057098062401,1.2905530895372457,1.1360251271592745
