held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
2,CatBoost,arousal,lag_1,-0.0258121368242702,-0.0562866589814422,0.5415399370947825,0.7358939713673313,0.2457573319412251
2,Ensemble,arousal,lag_1,-0.0232663797062124,-0.0519955785718445,0.540246140678362,0.7350143812731571,0.2398229291229453
2,MeanBaseline,arousal,lag_2,9.294762101869972e-32,,0.4956003163179585,0.7039888609331532,6.309515584102848e-16
2,RidgeCV,arousal,lag_2,0.0146003120977067,0.0478155103633033,0.5195388493285545,0.7207904337104888,0.1624877213392661
2,SVR,arousal,lag_2,-0.0382967531843283,-0.0575663714240557,0.5912990449990411,0.7689597161093948,0.3823845871848198
2,CatBoost,arousal,lag_2,-0.0435779251957042,-0.0922811056964002,0.5551665714992257,0.745095008370896,0.2535559348455463
2,Ensemble,arousal,lag_2,-0.0221995556480384,-0.0510544589709903,0.5403975344837549,0.735117361027309,0.2320116919507847
2,MeanBaseline,arousal,lag_3,3.257967875862289e-31,,0.4985087192341405,0.7060514989957464,6.29126380620922e-16
2,RidgeCV,arousal,lag_3,-0.0098117685237225,-0.0313018488912737,0.5371608992628051,0.7329126136605953,0.1673195249290567
2,SVR,arousal,lag_3,-0.0549027856128834,-0.0758801296203903,0.6284867019778293,0.7927715320177872,0.4325689323316567
2,CatBoost,arousal,lag_3,-0.0330312222307421,-0.0822926837760285,0.5489826402824054,0.740933627447429,0.2140493614770131
2,Ensemble,arousal,lag_3,-0.0323338864794507,-0.074236119706292,0.5539276883237115,0.7442631848504342,0.2345205432776905
2,MeanBaseline,arousal,lag_4,0.0,,0.501459567982627,0.708138099513525,0.0
2,RidgeCV,arousal,lag_4,-0.0225597720879308,-0.0720838079420771,0.5452010403331146,0.7383773021518976,0.1664721135701756
2,SVR,arousal,lag_4,-0.0412748475944154,-0.0548522990238809,0.6347314356263143,0.7967003424288923,0.4576061022424499
2,CatBoost,arousal,lag_4,-0.0384159777797166,-0.0952876153788846,0.5576952785676397,0.7467899829052608,0.2160118482444246
2,Ensemble,arousal,lag_4,-0.0363781992421187,-0.0814753043522362,0.5600114161832329,0.7483391050741856,0.2406968194097488
2,MeanBaseline,arousal,lag_400ms_av,-3.4755707387235678e-31,,0.4898699008808104,0.6999070658886153,6.34590475500742e-16
2,RidgeCV,arousal,lag_400ms_av,-0.0143887932849512,-0.04023783444408,0.5352594991704392,0.7316143103920529,0.1926488300509704
2,SVR,arousal,lag_400ms_av,-0.0939750425895176,-0.12842883489471,0.6413231258477704,0.8008265266883774,0.4379617031965057
2,CatBoost,arousal,lag_400ms_av,-0.0015200313916352,-0.003314957758332,0.5341616962687132,0.7308636646247461,0.2496918239825583
2,Ensemble,arousal,lag_400ms_av,-0.0403307100950157,-0.0862812280095722,0.5533788133855387,0.7438943563339748,0.2538559347756969
2,MeanBaseline,arousal,missingness,-3.4755707387235678e-31,,0.4898699008808104,0.6999070658886153,6.34590475500742e-16
2,RidgeCV,arousal,missingness,0.0421610834169051,0.168742416372864,0.4805829877024359,0.6932409304869671,0.127991189272619
2,SVR,arousal,missingness,-0.0023546629862382,-0.0629008787194092,0.591344327864352,0.7689891597833821,0.0225479844165111
2,CatBoost,arousal,missingness,0.0867520457794425,0.1726949204719091,0.4917073451967145,0.7012184718022726,0.2761434906681054
2,Ensemble,arousal,missingness,0.0394211245676404,0.1434414833957552,0.4822534872439255,0.6944447330377886,0.1408682916153887
2,MeanBaseline,arousal,own_signal,2.0838691210240267e-31,,0.4884591977132702,0.6988985603886091,6.354978185622097e-16
2,RidgeCV,arousal,own_signal,-0.0017888869885834,-0.0037537776875867,0.5271428856888069,0.7260460630626729,0.2567581199346627
2,SVR,arousal,own_signal,0.0018786103872194,0.0116062887200226,0.5367059868503709,0.7326022023242702,0.0891156782624195
2,CatBoost,arousal,own_signal,0.1352150062216172,0.2833393034325641,0.4500887634689555,0.6708865503711902,0.2543113754806299
2,Ensemble,arousal,own_signal,0.0482316152246474,0.1786685248300558,0.4766824439294817,0.6904219318137871,0.1384329033755799
2,MeanBaseline,arousal,random_dyad,0.0,,0.4835294276175106,0.6953628028716453,0.0
2,RidgeCV,arousal,random_dyad,0.087590483440615,0.1734821330000247,4.87755870612449,2.2085195734076004,2.792184198653961
